oid,delta_mag_fid_1,positive_fraction_1,delta_mag_fid_2,positive_fraction_2,Multiband_period,PPE,Period_band_1,delta_period_1,Period_band_2,delta_period_2,MHPS_ratio_1,MHPS_low_1,MHPS_high_1,MHPS_ratio_2,MHPS_low_2,MHPS_high_2,GP_DRW_sigma_1,GP_DRW_tau_1,GP_DRW_sigma_2,GP_DRW_tau_2,Psi_CS_1,Psi_eta_1,Psi_CS_2,Psi_eta_2,Harmonics_mag_1_1,Harmonics_mag_2_1,Harmonics_mag_3_1,Harmonics_mag_4_1,Harmonics_mag_5_1,Harmonics_mag_6_1,Harmonics_mag_7_1,Harmonics_phase_2_1,Harmonics_phase_3_1,Harmonics_phase_4_1,Harmonics_phase_5_1,Harmonics_phase_6_1,Harmonics_phase_7_1,Harmonics_mse_1,Harmonics_mag_1_2,Harmonics_mag_2_2,Harmonics_mag_3_2,Harmonics_mag_4_2,Harmonics_mag_5_2,Harmonics_mag_6_2,Harmonics_mag_7_2,Harmonics_phase_2_2,Harmonics_phase_3_2,Harmonics_phase_4_2,Harmonics_phase_5_2,Harmonics_phase_6_2,Harmonics_phase_7_2,Harmonics_mse_2,Power_rate_1/4,Power_rate_1/3,Power_rate_1/2,Power_rate_2,Power_rate_3,Power_rate_4,Amplitude_1,AndersonDarling_1,Autocor_length_1,Beyond1Std_1,Con_1,Gskew_1,Meanvariance_1,MedianAbsDev_1,MedianBRP_1,PairSlopeTrend_1,PercentAmplitude_1,Q31_1,Rcs_1,Skew_1,SmallKurtosis_1,Std_1,StetsonK_1,Pvar_1,ExcessVar_1,SF_ML_amplitude_1,SF_ML_gamma_1,IAR_phi_1,LinearTrend_1,Amplitude_2,AndersonDarling_2,Autocor_length_2,Beyond1Std_2,Con_2,Gskew_2,Meanvariance_2,MedianAbsDev_2,MedianBRP_2,PairSlopeTrend_2,PercentAmplitude_2,Q31_2,Rcs_2,Skew_2,SmallKurtosis_2,Std_2,StetsonK_2,Pvar_2,ExcessVar_2,SF_ML_amplitude_2,SF_ML_gamma_2,IAR_phi_2,LinearTrend_2,SPM_A_1,SPM_t0_1,SPM_gamma_1,SPM_beta_1,SPM_tau_rise_1,SPM_tau_fall_1,SPM_chi_1,SPM_A_2,SPM_t0_2,SPM_gamma_2,SPM_beta_2,SPM_tau_rise_2,SPM_tau_fall_2,SPM_chi_2,classALeRCE
ZTF19aceckmm,2.9139170000000014,1.0,2.2334499999999977,1.0,0.9941917242974793,0.19482430696679431,999.999952502551,999.0057607782535,999.999952502551,999.0057607782535,344.8490295410156,5.977591514587402,0.01733393780887127,578.6175537109375,6.952602386474609,0.012015885673463345,1.605208136668035,185.3708680969319,1.2865418490697882,647.3418117137037,0.2962503356086378,1.0670557593956878,0.2508685181293248,0.5167870309082585,3.6211116404248966,6.9910149193943365,3.366554951597902,3.524385577540065,1.8762346030210764,1.3378381054180946,1.3402312423071803,4.092094831703373,5.301912672888776,0.34165409777771405,5.680099946751051,1.4216941671760956,1.732791091851305,6.633443700791797e-28,302.40426660334737,246.6301132376456,172.1367215791634,101.30414863403685,47.7761232873609,15.91570143498101,2.721332227168118,0.013573963636426711,0.03364229068380098,0.0703202926525508,0.14884848540893003,0.2914248120036884,0.510034369962824,0.036055009596868415,0.41380834579467773,0.6699287295341492,0.8876752257347107,1.0,1.0,1.0,1.4569585000000007,0.9989011190887718,4.0,0.3333333333333333,0.0,0.2620730000000009,0.05081943576523469,0.7540279999999981,0.3333333333333333,-0.1,0.08142351101028299,1.9724779999999988,0.43184322618365084,0.18829599934314717,-1.0692014110147605,1.0014141700164463,0.8489183450128258,1.0,0.0024840938786536036,4.672702160600609,0.5954152277575648,0.9917102391778143,0.02118376444508013,0.9662164999999998,1.0,10.0,0.43478260869565216,0.044444444444444446,-1.2192804999999964,0.02598961367899995,0.2444790000000019,0.45652173913043476,-0.5,0.08934965856727792,0.5077059999999989,0.34423530626911714,-1.5773837115532698,2.27595449613596,0.5133666178787596,0.7825863977238228,1.0,0.0005921791005787883,8.984286975468317,1.3688314998344706,0.993093714126525,0.01445756291962058,0.41509859178636094,-29.963210531273884,47.284166185508724,0.818971697172545,8.402858791409846,46.8889475856758,0.07712551419857498,0.5181220557958639,-36.04966131539064,78.20502352985525,0.8197209950779492,87.01866507824622,90.17535561068328,0.09149562400582077,SNII
ZTF19aceuacu,1.382283000000001,1.0,0.917620000000003,1.0,46.798024247553954,0.007244743839390777,52.631575480062445,5.833551232508491,0.9756096653254751,45.822414582228475,6.529599666595459,0.20540662109851837,0.03145776689052582,1.6844878196716309,0.04472832381725311,0.026553070172667503,0.25603973756111653,57.20061865282962,0.0982246311192882,24.501631021707347,0.35799414929446094,0.28343547123337076,0.42526265734227886,0.12673689066876234,10.01844862347746,8.158189298245292,6.3289291474448035,4.422904215747221,2.5445242954849547,1.0749690946035466,0.2354116936567228,0.09059998405701197,0.13856085995821843,0.14445283007393517,0.09373883061645394,6.220651689181169,6.048822990891232,0.000781199824276531,12.23948137334159,12.779859563058709,11.363074241410782,8.028073349225178,4.248415680811474,1.543211202458169,0.287834510453015,6.090509703707968,5.720925799809046,5.276161296240696,4.800561184731233,4.301059218932098,3.7150081831327775,0.0018448378172340343,0.007988259196281433,0.027232641354203224,0.08992009609937668,0.6530569791793823,0.569150984287262,0.544239342212677,0.6911415000000005,0.9999999994137168,7.0,0.17391304347826086,0.045454545454545456,0.8081650000000025,0.017003228602367616,0.15937900000000127,0.4782608695652174,-0.3,0.057192522774156825,0.2990037500000007,0.35799414929445333,1.549154054224149,2.7966027708426737,0.3270271047749324,0.7983145699650073,0.9999999999728011,0.00020644189123985974,7.392527566430838,0.8464867076828071,0.9643807745462287,0.025673896384500842,0.4588100000000015,0.9999997199414312,6.0,0.24,0.0,0.3988239999999976,0.013125948590510757,0.14972799999999964,0.28,-0.3,0.03441165820902884,0.34633100000000283,0.4252626573422732,0.7889995558600217,-0.2942155589607367,0.25203309566335635,0.843693678272757,0.9999999933110341,0.00010628195096166404,1.0582740248999338,0.3398879607103835,0.940053921126323,-0.002343814233237571,0.15827964523894197,4.2230553524276075,6.250982166940653,0.0472798747255985,9.551733136204213,13.326754136737826,0.03763810350063028,0.1460018408468594,4.962659337680739,20.135632611859037,0.5301801300573467,4.759376460831009,27.383869998931843,0.04403975462310032,SNIa
ZTF19acewotx,1.1110089999999992,1.0,1.2987399999999987,1.0,54.131052439689356,0.02428019604806486,45.454541852405534,8.676510587283822,54.131052439689356,0.0,5.0275349617004395,0.11882371455430984,0.023634586483240128,30.82755470275879,1.0782774686813354,0.03497771546244621,0.1560416745073411,46.606289057943876,0.2743164421115348,61.37232793789783,0.37032991194892456,0.28266210891217997,0.4017100691616976,0.17506112999106416,1237.6058710447487,967.336094862039,626.2522688102557,324.1843483995381,126.5938874754362,33.46167162077209,4.577458768400126,3.1298064449893563,6.2404047187256735,3.044940339084431,6.110690239343745,2.875196285140099,5.912518597200017,0.0008111420661758273,4.959651008274785,4.5071825219892565,2.6936219048168066,1.9147031385692865,2.4669691208662803,1.6624234530454038,0.5143186379607635,6.153071365331837,5.971848955100604,0.2583820017562335,0.09372178563072531,5.74278128765949,4.993667449082853,0.0013673552201115147,0.0026592605281621218,0.019487984478473663,0.01583002135157585,0.5928154587745667,0.532467782497406,0.5189292430877686,0.5555044999999996,0.9999995236296948,6.0,0.19047619047619047,0.0,0.621970999999995,0.014234859054795575,0.12561999999999784,0.3333333333333333,-0.3,0.04628411456371972,0.2592710000000018,0.3703299119489315,1.3879308689359213,2.297594513303704,0.2675947130737795,0.8226276130659123,0.9999999999999999,0.0001487141873816731,5.119581282188518,0.7702978010523773,0.9592000993467523,0.02063426799063215,0.6493699999999993,0.9999999998016729,5.0,0.15789473684210525,0.05555555555555555,0.8211960000000076,0.019353768446472776,0.14944199999999697,0.47368421052631576,-0.36666666666666664,0.056572624470469665,0.4195157500000022,0.40171006916170215,1.219063231454056,0.776713803168998,0.3657462469016803,0.7647477198514656,1.0,0.0003400853400055671,7.343091419793634,0.8792771707381769,0.9682857264486441,0.02226970622973969,0.19009822873832616,0.04917403889626093,10.128192394773503,0.003178728013714289,9.504460374297718,15.632643723677614,0.05553260541051138,0.203193365771949,2.463484016983022,3.155696223002871,0.0020366055003428994,5.4840075914932696,22.560996897800802,0.05871231241974794,SNIa
ZTF19acewuwn,0.9307009999999956,1.0,0.6780599999999986,1.0,1.0049719022411,0.035382791405139113,999.999952502551,998.9949806003099,1.0049719022411,0.0,118.71243286132812,0.9215573668479919,0.007762938737869263,70.71227264404297,0.5511457324028015,0.00779420230537653,0.13584251093221617,172.588070951829,0.0437722816777256,37.33844929664027,0.23399949359186767,0.5854054848710263,0.2180663385687105,0.537286820295041,1269.8389181515365,986.2138294182507,638.1315600141238,336.2156641225661,137.71153452087782,40.07596290551135,6.588693624763455,0.001355228707859979,0.006848792551027216,0.018831833396902198,0.044497854963532646,0.08855071395621472,0.2073179096801816,0.0009074960679135223,27.465067045784973,22.546865197458732,16.142791962619707,10.024487315481709,5.154062005812452,2.0242177986364194,0.4462906621077621,6.280607527702724,0.001277571450497561,0.009763623013643752,0.0343795797434403,0.07847464443845098,0.20045648407401018,0.005835272852434232,0.923930287361145,0.9619600176811218,0.9863958954811096,1.0,1.0,1.0,0.4653504999999978,0.9999999996720064,10.0,0.125,0.043478260869565216,0.6090319999999991,0.013265939046764505,0.13021200000000022,0.4583333333333333,-0.3,0.04009461470062503,0.3216872500000001,0.4005428540609161,1.0830585022341468,0.5649128497262064,0.25646391862712636,0.8384508446821894,0.9999999999934106,0.00011640235718882469,15.0,1.9646532652902842,0.9896451353376859,0.008675631716356356,0.3390299999999993,0.9999999999999991,5.0,0.25925925925925924,0.0,0.3578240000000008,0.01023644160193491,0.07166800000000251,0.48148148148148145,-0.36666666666666664,0.02753552134459851,0.22601250000000306,0.3940542558358307,1.078610136933263,0.06555366949463526,0.19339388073396788,0.7983500652565861,0.9999999999912788,6.16003015513913e-05,0.5593076819309001,0.39496396917037463,0.9613352566052642,0.002056486952100891,0.17581253932043833,-25.316921803835736,47.63456914815752,0.4560567360647658,46.696983446357706,89.51811823635067,0.066472293058808,0.2180463288275769,20.957749769277342,75.86062759359757,0.5821045890372598,33.86158012535831,47.174937051099555,0.22471091801967724,SNII
ZTF19acfmwlh,2.010217000000001,1.0,1.2334169999999993,1.0,0.9766125920805114,0.010648541585955074,76.92307533597103,75.94646274389052,0.9766125920805114,0.0,147.5455780029297,4.10198974609375,0.0278015099465847,3.181727170944214,0.2765841782093048,0.08692894130945206,0.74468905160602,49.69037100065816,0.14106857610256843,11.35644484561247,0.27403622756181345,1.1682961141684662,0.2753648045993251,0.7562115035541102,5.01047869832436,3.603605633075534,2.4152895725647174,1.2950754579010681,3.533256120401898,1.0724422765604038,3.603626544246625,3.1576295719000527,1.5982733258942403,1.1888952647684548,4.284851694675314,5.716473797665991,2.5420857093468108,3.7865323450608567e-29,4.813895178575434,1.9145179326779516,1.9669386597279117,4.200775160529838,2.1435969503499797,2.1871017311902228,2.244285922176169,3.7160277917007103,3.855381728737772,0.6025722097530126,3.53743501875147,2.3691787338899406,5.064475332381251,4.440760989124149e-27,0.009805847890675068,0.018426276743412018,0.01115273218601942,0.002161601325497031,0.5633622407913208,0.032003216445446014,1.0051085000000004,0.9982043192040301,4.0,0.25,0.0,0.8264310000000066,0.03843868084170194,0.5353499999999993,0.0,-0.1,0.07533466872215708,1.153710499999999,0.452885122222035,0.4634747521748421,-0.9707457656496326,0.7300840130886372,0.8140876378636848,1.0,0.001370170147318045,15.0,1.0685271789826136,0.9750919939607653,0.07188904788226914,0.6167084999999997,0.9802224850592749,3.0,0.25,0.0,0.07888800000000629,0.017853924775925806,0.18953300000000084,0.4166666666666667,-0.43333333333333335,0.03481349410776634,0.4747924999999995,0.41125749018447133,0.3975216011026344,0.32767290330560783,0.3350080152795682,0.9118305343574871,1.0,0.0002907945156031493,0.609131090185354,0.06486321595545248,0.8868354298431235,0.0021018215614265175,0.36630043378764116,2.1149597201225094,3.211828736774124,0.2378484354611806,6.233356194313795,10.67838291544445,0.03353464781870908,0.2542646270389693,4.793936247194296,26.7534736709124,0.6040823882722796,3.704987566238653,87.10126196630632,0.04394563350271566,SNIa
ZTF19acfsqjx,0.9484200000000023,1.0,1.0068359999999998,1.0,0.4932502293200367,0.0019089209611639069,0.9813542174583224,0.4881039881382857,0.3301419562618014,0.16310827305823533,0.1505977362394333,0.0031519941985607147,0.020929891616106033,8.965434074401855,0.0863509252667427,0.009631538763642311,0.05499889115586574,11.599149139049487,0.10610337252292436,23.233287915309376,0.36854757538583316,0.2762827799780157,0.40768816484204545,0.12074338028380273,100.9385319174507,87.40391629042732,66.4516912952698,42.33974828879383,21.34302591070761,7.7070013253547165,1.5396745989357046,0.026146800075320442,0.09810781195991769,0.21576850130573355,0.37097096132951535,0.5618179750464556,0.8014657631388644,0.0038992026299151912,10.764773484079393,11.86432012281205,10.42827385907325,7.202756666126012,3.7776267473194283,1.387718578497352,0.32947099175820344,2.935768722169903,5.739378380845265,2.1963057941565935,4.919961657559863,1.3793622499618952,4.352749473935338,0.0019490228974615267,0.044664349406957626,0.0010565717238932848,0.18556085228919983,0.5911457538604736,0.011068559251725674,0.014468341134488583,0.47421000000000113,0.9999999999824434,4.0,0.14285714285714285,0.0,0.6751800000000046,0.01249695704219058,0.1092720000000007,0.42857142857142855,-0.43333333333333335,0.04194221707861462,0.3301040000000022,0.37488516616234285,1.4189682704946398,2.0567909192818106,0.2430213818373899,0.804013881385052,0.9906359197252297,5.915656538143119e-05,1.074513687735273,0.37491694565292266,0.9114885589517496,-0.010196731852726118,0.5034179999999999,0.9999999850136869,6.0,0.21739130434782608,0.0,0.4446879999999993,0.013848130418230558,0.1556299999999986,0.30434782608695654,-0.36666666666666664,0.03798047979529446,0.37793899999999425,0.40768816484203674,0.981492219273859,0.23287599319819963,0.2654036852916501,0.7776966270941218,0.9999999999999671,0.00012728165416748407,2.3974954098387706,0.5868088189126586,0.9387495305815018,-0.005317449845985118,0.08417678186256555,1.4581075214353376,17.514055528726775,0.22322991007287285,3.0633201060653135,16.845341080079518,0.04525377797508348,0.1500250659380189,5.238155828379661,17.256314803003384,0.44539924405346043,5.167228426098077,32.3782555886735,0.052920267702975,SNIa
ZTF19acftfav,1.5578210000000006,1.0,1.1986480000000022,1.0,339.2856868853511,0.04400985983966732,999.999952502551,660.7142656171999,199.99998584389786,139.28570104145322,354.7389831542969,3.0351595878601074,0.008556036278605461,44.88587188720703,0.9546763300895691,0.021268971264362335,0.5499772255834133,296.89267865023345,0.289021825984109,64.4840647870832,0.4118663818054399,0.04704744593916401,0.37369908163516596,0.2205446184910091,14890371538.033401,10139698951.859278,5252012936.81602,2006388929.4099326,534358495.431814,88800122.11263904,6946382.7339602485,3.1411007609668435,6.281225588783142,3.136719928619467,6.27350511606118,3.124783867298902,6.2565221631696595,0.00039510476791420663,1434829.7141153002,1036794.4156654764,591240.4040104881,257168.06013250974,80381.9945079884,16113.375378225282,1559.3417205595374,3.144488089038192,0.010736368374858252,3.1658416332841366,0.04282518903503707,3.206395705738162,0.08782395311854785,0.0007676878544712917,0.2379876673221588,0.6393944621086121,0.9494524002075195,0.9964054822921753,0.9964054822921753,0.9964054822921753,0.7789105000000003,0.990751406677577,8.0,0.23809523809523808,0.0,0.5493449999999953,0.022289774290081773,0.300377000000001,0.23809523809523808,-0.23333333333333334,0.05738928363117485,0.5498050000000028,0.4118663818054399,0.6780888541871319,0.1126174979365211,0.40988958787208823,0.8385840089914841,1.0,0.0004657167024015955,4.763663808584629,0.802950958989498,0.9899504671582262,0.02021524908621075,0.5993240000000011,0.9999999999998115,5.0,0.15384615384615385,0.0,0.8333499999999958,0.016348004560230486,0.13670000000000115,0.46153846153846156,-0.43333333333333335,0.057525318383983164,0.3090839999999986,0.37369908163516596,1.6654955229013242,2.9902505383096583,0.2901904240596593,0.7531424933554487,1.0,0.0002439217103609054,1.8426748032654132,0.6556830310343433,0.9436635250928409,0.006254472729114663,0.5546489498427559,-24.817581759627018,44.602861572461244,0.7064136063402382,18.3473563116471,64.89398401818502,0.08541711571852505,0.3896167757452725,0.8054126503353651,79.08538187369949,0.3955576647636842,2.5835759749882663,27.841153937490944,0.20955419780957196,SNII
ZTF19acfthre,0.9900449999999985,1.0,1.0734550000000027,1.0,34.926470364367425,0.04498845298610288,0.11389520749366372,34.81257515687376,34.926470364367425,0.0,5.201663970947266,0.17551538348197937,0.033742159605026245,12.008709907531738,0.2826574146747589,0.02353770099580288,0.12693008783538032,16.90732983532193,0.10432358201849379,11.7277554415839,0.38497596146593893,0.3782226090885213,0.437873949736884,0.30456637043378415,5.993828798990104,2.4098074487450654,2.888801541927592,2.6335226169456485,4.33362291473216,1.2199740882110652,1.861020070398316,5.307553941102058,1.4221991094795179,3.099043664919544,4.780104663168616,2.716177449722844,2.4227779814006567,1.1569959943241506e-28,4.011804135169365,2.9076703231087406,3.906864958952855,2.1752609843141313,0.6862618805988954,0.7791398381036073,2.6487472237242238,3.3630138803593734,0.6074743993698597,1.2629715451014931,3.6227889015823926,5.614174744366444,4.536357050885901,4.82635619959618e-26,0.018084701150655746,0.012284939177334309,0.017306851223111153,0.141580730676651,0.12533721327781677,0.11904642730951309,0.49502249999999925,0.9995061525258001,2.0,0.16666666666666666,0.0,0.5577069999999935,0.01681345255524217,0.1310905000000009,0.5,-0.1,0.04090938261656246,0.2621810000000018,0.38497596146593893,1.2375783726322263,2.111799087360935,0.3199561966814969,0.7541633314396523,0.9999999999858427,0.0002430593549320948,15.0,0.9939443624163602,0.9450137213841544,0.04278771848798031,0.5367275000000014,0.9999124172557295,3.0,0.16666666666666666,0.0,-0.10679100000000119,0.017923780238331685,0.2183299999999999,0.4166666666666667,-0.23333333333333334,0.031457362089817635,0.5509532499999992,0.437873949736884,0.019545526835612444,-0.788166293515705,0.3337652405549261,0.9401080511021997,1.0,0.00028622045461476544,0.9589402817732166,0.2852733395833269,0.9216198964539909,0.00158905814001919,0.1524404557986189,-5.104091560538373,9.570887660394357,0.00034643142770159096,8.53847502161118,15.01931439498487,0.04635016096628423,0.33798696426146574,8.975546992563741,18.45142141944342,0.648036591306969,5.712399832906856,99.99655983035306,0.07436859049737582,SNIa
ZTF19acftude,0.8738840000000003,1.0,0.8862659999999991,1.0,113.09522896178369,0.10114350532972716,83.33332614145407,29.761902820329624,999.999952502551,886.9047235407672,285.2809753417969,1.6432631015777588,0.00576015654951334,825.78271484375,1.215760588645935,0.0014722524210810661,0.1460864169744735,69.91273275089377,0.1302912199480516,54.211927130491894,0.40393711670943266,0.20436929663647527,0.41826462608420517,0.14075928313053734,163490.9507676733,124124.6649191629,77185.67337174191,38311.84773840962,14372.816564363044,3613.586962738095,451.11161384145794,6.277348365989113,6.26095259796259,6.225338114664531,6.153709053077968,6.027183867774131,5.8344315237657405,0.0002753157080297664,300.19203502625004,243.5353210436131,169.21489149275882,97.81899103866088,44.74211689943381,14.633895785215218,2.596014209302685,6.272991798429565,6.243602432913909,6.188760261021072,6.0975433972172866,5.954120125185934,5.735301847556819,0.0001318512880593832,0.021868016570806503,0.006887385621666908,0.13578854501247406,0.9497519135475159,0.9398889541625977,0.9322397708892822,0.43694200000000016,1.0,4.0,0.21052631578947367,0.05555555555555555,0.6527979999999971,0.014938289230086403,0.0745679999999993,0.5789473684210527,-0.5,0.04103925180424842,0.31067875000000456,0.40393711670943666,1.3218451353616962,0.6808502014521216,0.2796594272765007,0.7666427460780242,1.0,0.00018635599673397994,7.635936940444699,1.1396682821933326,0.9746396340320688,0.010943973847518315,0.44313299999999956,0.9999629066353047,5.0,0.23529411764705882,0.0,0.39623000000000275,0.014501361692472044,0.2015999999999991,0.17647058823529413,-0.5,0.03414926136182093,0.40007099999999696,0.4182646260841984,0.7909179808957473,-0.1955351701058552,0.2730158075770231,0.8466785025018115,1.0,0.00016475528059965478,0.8243057962505371,0.3321571808487656,0.9696497044306811,0.0024522080501813066,0.22885221797089741,5.285055401603574,47.580536935598566,0.691796873757498,10.555205630692038,93.76661053381545,0.03177015324735574,0.1962649876840224,7.190925700763307,57.9020331136923,0.617161426405276,9.182080092741364,24.769409016489245,0.026107033269835222,SNIIn
ZTF19acfwynw,1.008889,1.0,0.8018360000000015,1.0,0.9941917242974793,0.022938992257378055,999.999952502551,999.0057607782535,999.999952502551,999.0057607782535,158.24847412109375,1.4621800184249878,0.009239773266017437,27.38269805908203,0.4927520155906677,0.017995012924075127,0.13455682080837886,61.74858827488141,0.05989719953098856,56.10621434691773,0.31710737864059085,0.43393962685717935,0.2238830179589549,1.089847213929432,5922234.117514956,3479990.510346953,10243592.216898909,10223877.703390742,5752797.318276234,1819774.809443561,254219.2478257793,2.5385269946908724,2.552047152371545,2.3307924240006073,2.047122685651223,1.7217217828540665,1.3629360194556064,1.2090027083681474e-14,1573781.9847212182,2336922.762777038,2102045.1362181497,1318891.781402617,578191.9084087989,163298.18060359362,22638.916290301127,4.741230777188084,3.193074471960042,1.6428877186669126,0.09108719009704735,4.8150017876154365,3.233990810529793,3.390067273577593e-14,0.7968526482582092,0.8875700831413269,0.9569087028503418,1.0,1.0,1.0,0.5044445,0.9999603911865517,6.0,0.23076923076923078,0.0,0.6383849999999995,0.01764641617986241,0.18525199999999842,0.3076923076923077,-0.6333333333333333,0.04370769125288983,0.47747799999999785,0.4424654312169481,0.6484002336812712,-0.7167444882736631,0.33545766436512064,0.8856253235155713,1.0,0.0002517230890550576,1.4232262292819615,0.5073928739389019,0.982164932119002,-0.009786340004338812,0.4009180000000008,0.9999999999997973,4.0,0.14285714285714285,0.0,0.6093220000000059,0.011964397939094734,0.06553450000000005,0.6428571428571429,-0.5,0.03716295381591327,0.1310690000000001,0.3666637368053053,1.7319746610033933,2.8406124603194156,0.22813440176473004,0.6892515006176659,0.9821015039457298,6.456065387680487e-05,0.6894455061657195,0.3607849817620486,0.9819494198925598,-0.005251998408699877,0.168097727181158,13.53580481796274,80.20881418789058,0.4762882832624029,12.82146157439883,5.339966700842952,0.047824587708789994,0.11205105038325806,2.937919712998985,89.67522602707923,0.19115480515859506,13.186594804596142,17.797249606954626,0.04573693579278162,SLSN
ZTF19acfxbki,1.4953990000000026,1.0,1.0413439999999987,1.0,0.9832840925940796,0.017514225191997634,0.1195314206348374,0.8637526719592421,1.5538109276225351,0.5705268350284556,27.30886459350586,1.3539847135543823,0.0495804101228714,2.4131147861480713,0.3283494710922241,0.13606873154640198,0.28314527205386997,8.316884078767629,0.13872009886237005,4.703504628031113,0.3571215482432543,1.3984644706829679,0.40929018094628383,0.7807923049409088,4.555383945815197,1.5561154860231483,3.2051824566061224,5.0803440685989925,1.0976024706219418,4.660335845409115,1.717154527094411,1.6053454662539117,6.203024191169644,5.676177147860633,2.6339542672578915,2.264092828934537,3.59042233022749,1.4515040656066617e-28,5.238243919868978,3.554248552620354,2.958841251106878,1.5773799627940213,0.38278082745729,3.7443952777029574,4.340495620178691,4.600583013386375,4.4473532014430734,2.5497646233294944,2.925157555038677,6.270635951343227,1.009086663533596,2.860935549601536e-27,0.015280993655323982,0.008017772808670998,0.34020864963531494,0.02346924878656864,0.20255166292190552,0.04100852087140083,0.7476995000000013,0.9989314377911882,2.0,0.5,0.0,0.19769600000000764,0.03173182407626404,0.5293095000000001,0.0,-0.16666666666666666,0.045702303906615296,1.0586190000000002,0.48293853163068484,0.1299076627567162,-1.5805426805300993,0.587983904234183,0.9269280484223016,1.0,0.0009649655890613848,4.478347464612818,0.6154038982085879,0.9142915261111303,0.025063204519796604,0.5206719999999994,0.9919737809277556,2.0,0.3333333333333333,0.0,0.47414899999998994,0.02024967866554576,0.1951375000000013,0.3333333333333333,-0.23333333333333334,0.04163676228513366,0.6446519999999971,0.4458024281068169,0.5558024627601535,-0.7186483441288871,0.37157927817466463,0.845989954155276,1.0,0.0003882665709088258,1.297578269181489,0.291307155541592,0.8158418060841394,0.0022677618943893895,0.34869367529266876,5.108973566632275,6.39747679287562,0.08894925661938916,4.600510567221395,12.772478956821436,0.08647117268465915,0.24883636346058335,1.4978287761327882,11.470355872133869,0.0007955422797250433,3.200884010027787,29.628777213168004,0.0726605167655421,SNIa
ZTF19acgaxej,1.2647899999999979,1.0,0.9058270000000022,1.0,0.9737097684635386,0.033600594258122896,0.6024096074064872,0.37130016105705144,0.9737097684635386,0.0,155.589111328125,1.7241322994232178,0.011081317439675331,13.041452407836914,1.0993237495422363,0.08429457992315292,0.260584156376362,27.894361871832906,0.10728410462931294,13.329504328063262,0.32955257867385274,1.2168991116185837,0.3441729962776961,0.5052843997515013,3.9963698209403686,3.1645660061593794,4.8613119529304365,3.3277728278542704,2.1916262303830893,2.591624173902996,3.214487066263561,3.859472280946924,2.790350988137778,3.4326470558388937,5.9361826044511155,2.6540474916184387,3.8954686362382525,7.122287029995421e-29,1.5178251933359421,4.718180647212326,4.549982516952736,1.0488588615375705,3.994720057685729,1.0361607816743996,1.5818041072932456,0.5750360366309355,4.367548569988482,4.293024270584388,1.8596467677099593,4.567922428431229,5.0962442091396145,6.310887241768094e-29,0.02347521483898163,0.008632325567305088,0.009508241899311543,0.002446205588057637,0.04881144315004349,0.0032057026401162148,0.6323949999999989,0.9999833154686575,4.0,0.42857142857142855,0.0,0.9576680000000053,0.02685446636314415,0.15356099999999628,0.42857142857142855,-0.1,0.06113291766014702,0.9118662499999992,0.4834689127520702,0.38348365683726254,-1.5609213762851506,0.49770002465352803,0.8734834124692292,1.0,0.000652656394963269,14.065523406365102,0.8924138147693079,0.9672181487687158,0.05245332815665102,0.4529135000000011,0.9957892683252374,4.0,0.45454545454545453,0.0,-0.11569300000000027,0.01710861665646098,0.3136540000000032,0.09090909090909091,-0.23333333333333334,0.02734387129171906,0.5582732499999992,0.4571327041429061,-0.13003221186762176,-1.3975508594266546,0.31888105435596786,0.9046762428678806,1.0,0.00026868016377827765,1.1089624245645642,0.2846666926708046,0.9263987300176286,0.014390101295340513,0.29339924533020534,-16.734197908309746,24.230168561408064,0.07145511018574977,20.82405598126846,13.594604570719364,0.06211140513012492,0.27849424830470354,2.5454004076018646,25.825563709310615,0.6141515505104755,3.6537830270698186,59.88045886531463,0.09322170241910568,SNIa
